epoch;accuracy;loss;val_accuracy;val_loss
0;0.43404;1.6131924264526367;0.531000018119812;1.3050168752670288
1;0.5634199999809265;1.229662873916626;0.6069999933242798;1.1119003295898438
2;0.6248599999809266;1.064651764945984;0.6305999755859375;1.0647051334381104
3;0.6552999999618531;0.9798528373336792;0.6466000080108643;1.0288077592849731
4;0.676219999961853;0.9208059296798706;0.5612000226974487;1.3478628396987915
5;0.6957600000190735;0.8725351129531861;0.6862000226974487;0.9210524559020996
6;0.703219999961853;0.842332882270813;0.6909999847412109;0.894422709941864
7;0.7159999999809266;0.8158538095474244;0.666700005531311;0.9959903359413147
8;0.72342;0.7977395464897156;0.6535999774932861;1.0393470525741577
9;0.7275799999618531;0.7744870742797851;0.6908000111579895;0.9078019261360168
10;0.7369000000381469;0.7514247385025025;0.7020000219345093;0.8813446760177612
11;0.7441999999809266;0.7372483995819091;0.7260000109672546;0.8197561502456665
12;0.7481;0.7193870524978637;0.7064999938011169;0.8697791695594788
13;0.75372;0.7030917695999146;0.7139999866485596;0.8362298607826233
14;0.7568799999809265;0.6958700612258911;0.7199000120162964;0.8229475617408752
15;0.7633000000190735;0.6823221078109741;0.723800003528595;0.8277022838592529
16;0.76548;0.6689513753128051;0.6531999707221985;1.1009223461151123
17;0.766739999961853;0.6600298278999328;0.7275999784469604;0.8175801038742065
18;0.771699999961853;0.6507772766113281;0.7192999720573425;0.8305017948150635
19;0.777060000038147;0.6374353908157349;0.7174999713897705;0.8594858646392822
20;0.7768999999809265;0.6357498646354676;0.6668999791145325;1.0287470817565918
21;0.781440000038147;0.6243720676040649;0.7045000195503235;0.8962526917457581
22;0.7813000000381469;0.6198577885818481;0.7146000266075134;0.8568488955497742
23;0.7824600000190735;0.6137609162902832;0.7293999791145325;0.8167769312858582
24;0.784779999961853;0.6095150228881836;0.7297000288963318;0.8160843849182129
25;0.78586;0.6031590314674378;0.7264000177383423;0.8246771097183228
26;0.789720000038147;0.5940946367263794;0.7317000031471252;0.8203131556510925
27;0.7904199999809265;0.5921236491584778;0.7311999797821045;0.8018113374710083
28;0.792799999961853;0.588584227695465;0.7321000099182129;0.8271999955177307
29;0.79334;0.5837241809844971;0.7336999773979187;0.8098956942558289
