epoch;accuracy;loss;val_accuracy;val_loss
0;0.43374;1.6131394299316406;0.5347999930381775;1.2914172410964966
1;0.5643;1.2294983349609374;0.6103000044822693;1.1036477088928223
2;0.6250199999809265;1.0637361729431152;0.6373999714851379;1.0424526929855347
3;0.655180000038147;0.9785765134429931;0.6341000199317932;1.0597407817840576
4;0.6776199999618531;0.920307134552002;0.5730999708175659;1.3411555290222168
5;0.6965200000190734;0.8718542220687866;0.6815999746322632;0.9373869895935059
6;0.7030399999618531;0.8421515655517579;0.6880999803543091;0.9013782143592834
7;0.715859999961853;0.8158040382766724;0.6674000024795532;1.0058016777038574
8;0.7225999999809265;0.7974384322929382;0.6553000211715698;1.024249792098999
9;0.727259999961853;0.7741728335380554;0.692300021648407;0.9089850187301636
10;0.7365799999618531;0.751097096118927;0.7046999931335449;0.8797621130943298
11;0.743639999961853;0.7374892850112915;0.7218999862670898;0.8236801624298096
12;0.7476599999809265;0.7195314999389648;0.7020000219345093;0.8876951932907104
13;0.7542800000190735;0.7024533261489868;0.7152000069618225;0.8316743969917297
14;0.7573599999809265;0.6959997151756286;0.7243000268936157;0.8227220177650452
15;0.7625400000190735;0.6823287158966065;0.7228999733924866;0.8169448375701904
16;0.764959999961853;0.668984588432312;0.6402000188827515;1.162520408630371
17;0.7674199999618531;0.6597946844482422;0.7265999913215637;0.8168241381645203
18;0.770579999961853;0.6505124074935913;0.7257999777793884;0.811048686504364
19;0.7757599999618531;0.6373222939109803;0.7153000235557556;0.856363832950592
20;0.7765200000381469;0.6351224866104126;0.6700000166893005;1.030613899230957
21;0.7810999999809265;0.6236240674972534;0.7225000262260437;0.8301227688789368
22;0.78008;0.6188300348091126;0.7150999903678894;0.8422514796257019
23;0.782939999961853;0.6138942985343933;0.7314000129699707;0.8146474361419678
24;0.784919999961853;0.6087428495979309;0.7329000234603882;0.8042997717857361
25;0.7866000000190735;0.6021457918357849;0.7279000282287598;0.8212596774101257
26;0.790139999961853;0.5939354510879516;0.7315999865531921;0.8281225562095642
27;0.78946;0.5921393306541443;0.7325000166893005;0.7982966899871826
28;0.794439999961853;0.5878036679267883;0.732699990272522;0.8353011608123779
29;0.79506;0.5825588228225708;0.7249000072479248;0.8455047607421875
