epoch;accuracy;loss;val_accuracy;val_loss
0;0.3930000000095367;1.93043192691803;0.48500001430511475;1.445425271987915
1;0.48439999998092653;1.6973538302230835;0.5236999988555908;1.3283394575119019
2;0.5238999999809265;1.6188480319976806;0.5412999987602234;1.2896009683609009
3;0.5510399999809266;1.565844351272583;0.5771999955177307;1.2213951349258423
4;0.56938;1.5320141418457032;0.5759000182151794;1.2281630039215088
5;0.5857599999809265;1.5021388671875;0.5925999879837036;1.1560869216918945
6;0.598280000038147;1.4808075650405883;0.6035000085830688;1.1752631664276123
7;0.610099999961853;1.4637742317962648;0.609000027179718;1.140377163887024
8;0.6183599999809265;1.4491108266448975;0.6083999872207642;1.118611216545105
9;0.62304;1.4372652769470216;0.6129999756813049;1.118190050125122
10;0.63292;1.4245771615219116;0.6247000098228455;1.0984934568405151
11;0.631479999961853;1.416367593612671;0.6330000162124634;1.081976056098938
12;0.6400000000190735;1.408010839920044;0.630299985408783;1.0820437669754028
