epoch;accuracy;loss;val_accuracy;val_loss
0;0.33452000000953674;2.1883727458190916;0.37130001187324524;1.7460172176361084
1;0.40136000000953675;2.0012391030883787;0.4327999949455261;1.655433177947998
2;0.4328600000095367;1.9533561887359618;0.43970000743865967;1.640109658241272
3;0.45588000000953677;1.9211550889587403;0.4595000147819519;1.597881555557251
4;0.4681600000095367;1.897945002670288;0.4397999942302704;1.6222649812698364
5;0.48494000000953674;1.8733620636749269;0.49410000443458557;1.5017398595809937
6;0.5023600000190734;1.8357386117553711;0.5138999819755554;1.4533556699752808
7;0.5322999999618531;1.7436046286010742;0.5418000221252441;1.365859866142273
8;0.5657199999809265;1.5466445890808105;0.5232999920845032;1.3432408571243286
9;0.5865199999809265;1.238291855545044;0.45100000500679016;1.5206753015518188
10;0.59558;0.9626370340728759;0.4650000035762787;1.476171612739563
11;0.6102800000190735;0.8960204841041565;0.47530001401901245;1.4765466451644897
12;0.6320999999809265;0.8233537700271606;0.555899977684021;1.2438652515411377
13;0.6478199999809265;0.7107137427520752;0.5296000242233276;1.3409756422042847
14;0.6605400000190735;0.6699668449020386;0.5185999870300293;1.3580440282821655
15;0.6680000000190734;0.6616173907852173;0.5256999731063843;1.3315656185150146
16;0.668480000038147;0.7033936429977417;0.512499988079071;1.3501379489898682
17;0.671819999961853;0.7268026568984985;0.5145000219345093;1.3305597305297852
18;0.6733200000190734;0.7537624137878418;0.5309000015258789;1.2976385354995728
19;0.6780400000190735;0.7611872237014771;0.536899983882904;1.3514232635498047
20;0.679079999961853;0.7938805460357666;0.5412999987602234;1.2792824506759644
21;0.6829000000190735;0.7825021304702758;0.5471000075340271;1.2703649997711182
22;0.6795800000190735;0.8319006346130371;0.4977000057697296;1.3820075988769531
23;0.6824200000190734;0.8412340105819702;0.5485000014305115;1.2750111818313599
24;0.685100000038147;0.898935431137085;0.5611000061035156;1.30229651927948
25;0.685299999961853;0.9232548114776611;0.567799985408783;1.1898767948150635
26;0.6881599999809265;0.940304370727539;0.5885999798774719;1.1815659999847412
27;0.6881400000190735;0.9331554655456543;0.5929999947547913;1.1605523824691772
28;0.6946199999809265;0.9069061323928833;0.5867999792098999;1.1944398880004883
29;0.6961599999618531;0.8382911552238465;0.5849999785423279;1.209779143333435
