epoch;accuracy;loss;val_accuracy;val_loss
60;0.80818;0.6050669240379334;0.6128;1.5269369798660277
61;0.81116;0.6040298271942138;0.6707;1.1407189556121826
62;0.80982;0.5999728247833251;0.7294;0.9134416038513183
63;0.81464;0.5932599660873413;0.7339;0.8916545408248902
64;0.80944;0.6018161575508117;0.7114;0.9471409202575684
65;0.81144;0.601642939491272;0.6705;1.1591377870559691
66;0.80938;0.6003119254684448;0.7193;0.9406071250915528
67;0.81458;0.5919553494071961;0.7166;0.9275624611854553
68;0.81242;0.5977629925251007;0.6472;1.3130837350845337
69;0.81224;0.5968724961853027;0.7229;0.9261276530265808
70;0.81236;0.5953429327392578;0.6893;1.0803591237068175
71;0.8147;0.5880524142360687;0.6398;1.37522797164917
72;0.81208;0.5910631728076935;0.7254;0.917271544456482
73;0.81608;0.5877479919433594;0.717;0.9681057112693786
74;0.81348;0.5884848721885682;0.6857;1.1476067004203796
75;0.81284;0.5944640489768982;0.7222;0.9098265084266662
76;0.81536;0.5855734790611267;0.6858;1.0894907075881959
77;0.81444;0.5859162230682373;0.6836;1.195854425048828
78;0.81374;0.5909215940856933;0.726;0.9203634094238281
79;0.8168;0.5828747258758545;0.7239;0.9197399580001832
80;0.81734;0.5805945995140076;0.7152;0.9704118661880493
81;0.81482;0.588633194770813;0.7202;0.961307306098938
82;0.8136;0.5864339331436157;0.6818;1.091761282348633
83;0.8152;0.585007289352417;0.7175;1.0024952083587646
84;0.81542;0.587069562664032;0.727;0.9368853735923767
85;0.81558;0.5841108437156677;0.7275;0.9181001060485839
86;0.81896;0.5836505511474609;0.7061;1.008240999507904
87;0.8191;0.5782091446495056;0.7169;0.9571832405090333
88;0.81812;0.5791039085960388;0.7208;0.9578843185424805
89;0.8174;0.5788056271553039;0.7033;1.052588663673401
90;0.82044;0.5745850735092163;0.707;1.0159602467536926
91;0.8172;0.580170193939209;0.7028;1.0387758683681487
92;0.81888;0.5771148082923889;0.7059;1.038841181564331
93;0.81898;0.5730205004501343;0.7212;0.9276998801231384
94;0.81854;0.5735783467674256;0.7017;1.0483418717384339
95;0.81936;0.5743564443588257;0.7027;1.0315759078979492
96;0.82128;0.5689921946716309;0.7132;0.9702232509613037
97;0.821;0.5717259058380127;0.7274;0.9507999097824097
98;0.81828;0.5753899523544311;0.7234;0.943445483493805
99;0.82034;0.5676392988681793;0.7294;0.8807739291191101
