epoch;accuracy;loss;val_accuracy;val_loss
0;0.23120000001907348;2.284635861053467;0.32260000705718994;2.0200822353363037
1;0.30522000000953675;1.9760927790832519;0.32829999923706055;1.9579205513000488
2;0.3489599999809265;1.0135112221336364;0.40549999475479126;1.7625807523727417
3;0.43228000000953676;0.631638777141571;0.4278999865055084;1.5748909711837769
4;0.4641199999904633;0.5315885946083069;0.4514999985694885;1.5441371202468872
5;0.48732;0.46917996988296506;0.5098999738693237;1.3948882818222046
6;0.5156399999809265;0.40399765594482423;0.49480000138282776;1.4082316160202026
7;0.5259999999904632;0.35759726538658143;0.5128999948501587;1.3733937740325928
8;0.5272600000190735;0.3558658186721802;0.49950000643730164;1.4022512435913086
9;0.53544;0.34908517040252685;0.5151000022888184;1.346266508102417
10;0.5415800000190735;0.3453438472890854;0.5447999835014343;1.2551639080047607
11;0.5545800000095368;0.30002452414035796;0.542900025844574;1.2736921310424805
12;0.5672800000381469;0.2693527672624588;0.5547000169754028;1.2299054861068726
13;0.572840000038147;0.2570088524532318;0.5557000041007996;1.2507978677749634
14;0.581980000038147;0.24965554083347322;0.5712000131607056;1.200168251991272
15;0.593740000038147;0.21106598456859588;0.5805000066757202;1.1785235404968262
16;0.5986000000190735;0.2045996295595169;0.5842999815940857;1.158413290977478
17;0.6091200000190735;0.19107540040969848;0.5849000215530396;1.1680761575698853
18;0.6183000000190735;0.17722437596321106;0.5964999794960022;1.132158875465393
19;0.628599999961853;0.1781157949733734;0.607200026512146;1.0984445810317993
20;0.6343999999809266;0.16203540657520293;0.6003999710083008;1.1144182682037354
21;0.642619999961853;0.15540863626480103;0.6085000038146973;1.0780718326568604
22;0.6522;0.14349283100366592;0.6197999715805054;1.0756555795669556
23;0.656559999961853;0.14315557744264604;0.6294999718666077;1.0510379076004028
24;0.6659800000190735;0.13119052726745606;0.61080002784729;1.0785642862319946
25;0.6712399999809265;0.13532313890457154;0.6241999864578247;1.0574101209640503
26;0.6803200000190734;0.128447297270298;0.6365000009536743;1.0329965353012085
27;0.6867400000190735;0.11855772804260253;0.6407999992370605;1.0227240324020386
28;0.69804;0.11414278074502945;0.6349999904632568;1.03216552734375
29;0.69942;0.11687884488105774;0.6442999839782715;1.010901689529419
30;0.7017199999618531;0.12748710532188415;0.6378999948501587;1.043015480041504
31;0.699319999961853;0.1356188805770874;0.6486999988555908;1.006801962852478
32;0.708640000038147;0.12689362726688386;0.6474999785423279;1.0182220935821533
33;0.7139000000190735;0.1199953207063675;0.6527000069618225;1.007377028465271
34;0.71576;0.11111232640504837;0.6583999991416931;0.999557614326477
35;0.724620000038147;0.10744091753482819;0.6560999751091003;1.0274426937103271
36;0.7257;0.10345235392808914;0.6459000110626221;1.0380538702011108
37;0.736199999961853;0.09754625294446945;0.6563000082969666;0.9938406348228455
38;0.7378000000190735;0.0968565653514862;0.6506999731063843;1.03235924243927
39;0.7426400000190735;0.09563652204036713;0.6579999923706055;1.0002753734588623
40;0.7466799999618531;0.09476383365154266;0.6378999948501587;1.0434433221817017
41;0.748019999961853;0.0982426757979393;0.6545000076293945;1.0213078260421753
42;0.7524399999618531;0.08968700761318207;0.656000018119812;1.0385621786117554
