epoch;accuracy;loss;val_accuracy;val_loss
0;0.26288000001907347;2.220137077484131;0.36059999465942383;1.8736255168914795
1;0.39885999999046323;2.0576615435409544;0.4262999892234802;1.6922589540481567
2;0.43708000000953673;1.9565946068191529;0.4666999876499176;1.5593479871749878
3;0.497999999961853;1.7645729132461547;0.5335999727249146;1.3194762468338013
4;0.5303399999904632;1.6489553340148926;0.5325000286102295;1.3203790187835693
5;0.56196;1.5044963806533813;0.5450000166893005;1.2956433296203613
6;0.5791400000381469;1.4006744941711426;0.5738000273704529;1.1891371011734009
7;0.597619999961853;1.1491627275276184;0.5691999793052673;1.1981555223464966
8;0.6177400000190735;1.0763187242889405;0.6000999808311462;1.1171562671661377
9;0.639560000038147;0.9688713830184936;0.6184999942779541;1.0913276672363281
10;0.65568;0.9030397093582153;0.6258000135421753;1.0632636547088623
11;0.673359999961853;0.8537084165000915;0.61080002784729;1.1026867628097534
12;0.6849199999809266;0.812331040611267;0.6211000084877014;1.0896481275558472
13;0.69924;0.7452608264923096;0.6301000118255615;1.0755255222320557
14;0.7136600000190735;0.6914132320976257;0.6204000115394592;1.1014009714126587
15;0.7231799999809265;0.6514014253044128;0.6291999816894531;1.0882772207260132
16;0.7307400000190735;0.6252635901832581;0.6335999965667725;1.0945518016815186
17;0.7421199999618531;0.5817961327552795;0.626800000667572;1.1354453563690186
18;0.749580000038147;0.563994070854187;0.6309000253677368;1.1126322746276855
19;0.75992;0.5358886716079712;0.6335999965667725;1.1663073301315308
20;0.765699999961853;0.5163295109176635;0.628600001335144;1.1559261083602905
21;0.7716399999809265;0.5061612768554687;0.6328999996185303;1.1672019958496094
22;0.7817600000190735;0.4802206354522705;0.6309999823570251;1.2059942483901978
23;0.7873000000190735;0.4639709066104889;0.6419000029563904;1.233708381652832
24;0.79478;0.44268530590057376;0.6233000159263611;1.2492152452468872
25;0.7981599999809265;0.438758594455719;0.6355000138282776;1.2150696516036987
26;0.804459999961853;0.4153111547470093;0.633899986743927;1.2302051782608032
27;0.809200000038147;0.40516161171913145;0.6341999769210815;1.2910997867584229
28;0.8192799999809265;0.38282264736175536;0.6302000284194946;1.2862434387207031
29;0.8243000000190734;0.37979970103263855;0.6220999956130981;1.3549195528030396
