epoch;accuracy;loss;val_accuracy;val_loss
0;0.4665400000190735;1.500201399497986;0.5612999796867371;1.2588707208633423
1;0.6123400000381469;1.1097200035858155;0.6337000131607056;1.0563138723373413
2;0.6729800000190734;0.9498535714912415;0.6582000255584717;0.9896889328956604
3;0.70476;0.855094709892273;0.6654999852180481;0.9809632897377014
4;0.7336000000190734;0.7740348182678223;0.677299976348877;0.9437581300735474
5;0.7563399999809265;0.7058072418212891;0.6819999814033508;0.9363768100738525
6;0.7763800000190735;0.6503757318878174;0.6761000156402588;0.9828062653541565
7;0.7945399999809265;0.5964040850067138;0.6801000237464905;0.9762337803840637
8;0.8119999999809265;0.5460301317024231;0.6850000023841858;1.0068241357803345
9;0.82504;0.5058108581733703;0.680400013923645;1.0473915338516235
10;0.8424799999618531;0.45681517068862915;0.6758999824523926;1.0786781311035156
11;0.85108;0.42640869302749634;0.6675000190734863;1.1508039236068726
12;0.8641400000190735;0.3905271880531311;0.6696000099182129;1.254999041557312
13;0.8746399999809266;0.36076952166557313;0.6657000184059143;1.2787702083587646
14;0.883339999961853;0.33107494855880737;0.6685000061988831;1.2973910570144653
15;0.8937000000190735;0.3039214805984497;0.6581000089645386;1.452128291130066
16;0.9012600000190735;0.27789979985237123;0.660099983215332;1.4854825735092163
17;0.9106399999618531;0.2536719632816315;0.6516000032424927;1.5999643802642822
18;0.91734;0.2320257519340515;0.6503999829292297;1.720136046409607
19;0.9219599999809265;0.21861683925151826;0.6417999863624573;1.7724443674087524
20;0.9274799999809266;0.20506919248580932;0.6428999900817871;1.91411292552948
21;0.9327199999809265;0.1864635852432251;0.6468999981880188;1.925060749053955
22;0.936420000038147;0.17680681814193724;0.6395999789237976;1.95070481300354
23;0.9406400000190734;0.16648163771629335;0.642799973487854;2.1476635932922363
24;0.9439999999809265;0.1526737204694748;0.6455000042915344;2.1562347412109375
25;0.9481000000190735;0.1412534224319458;0.640500009059906;2.2405636310577393
26;0.9535;0.12915342326402665;0.6417999863624573;2.3162856101989746
27;0.9484800000190735;0.141736911110878;0.6456000208854675;2.3431050777435303
28;0.95988;0.11191400698423386;0.6448000073432922;2.498931646347046
29;0.9597200000190735;0.11145475982427597;0.6425999999046326;2.5304174423217773
