epoch;accuracy;loss;val_accuracy;val_loss
0;0.46684;1.4993559178161622;0.5608000159263611;1.2578753232955933
1;0.614060000038147;1.1052903175735473;0.6338000297546387;1.054806113243103
2;0.6732;0.9493777787399292;0.6524999737739563;0.9955260157585144
3;0.7032200000190735;0.857015299949646;0.6658999919891357;0.971646249294281
4;0.7320999999809266;0.7763056254768371;0.6735000014305115;0.9481428265571594
5;0.7545;0.7091324624633789;0.6754000186920166;0.9552095532417297
6;0.7740999999618531;0.6545042234420776;0.677299976348877;0.9902074337005615
7;0.7946199999809265;0.5993747964096069;0.6776000261306763;0.9775094985961914
8;0.810640000038147;0.5485957130432129;0.6830000281333923;1.0105377435684204
9;0.826000000038147;0.5035762752342224;0.675000011920929;1.0518486499786377
10;0.8442999999809265;0.4551193142604828;0.678600013256073;1.0707954168319702
11;0.8525800000190735;0.42524935656547547;0.6657999753952026;1.178130865097046
12;0.8627400000190735;0.39130500263214113;0.669700026512146;1.2452837228775024
13;0.875760000038147;0.35866583890914916;0.6714000105857849;1.2706527709960938
14;0.884040000038147;0.3315314835453033;0.65829998254776;1.3345471620559692
15;0.8937000000190735;0.3002225734901428;0.6621000170707703;1.429985761642456
16;0.902119999961853;0.27891211412906647;0.6603000164031982;1.4978541135787964
17;0.91026;0.25482516214370726;0.6510999798774719;1.5645027160644531
18;0.9164000000190735;0.23485863005638122;0.6496999859809875;1.6915544271469116
19;0.9221799999618531;0.21775949011802673;0.6442000269889832;1.7270585298538208
20;0.929599999961853;0.19860807717323303;0.6437000036239624;1.905070185661316
21;0.9334000000190735;0.18373843706130982;0.6527000069618225;1.9342931509017944
22;0.9366199999618531;0.17553515343666076;0.6399000287055969;2.0155630111694336
23;0.9420199999809266;0.16054141001224517;0.6495000123977661;2.0798470973968506
24;0.9462999999809265;0.1505257418179512;0.6506999731063843;2.14200496673584
25;0.9475000000381469;0.14393954498767852;0.6438000202178955;2.244014263153076
26;0.951399999961853;0.13569015629291534;0.6442000269889832;2.3188467025756836
27;0.954079999961853;0.1279744926548004;0.6481000185012817;2.3929388523101807
28;0.9568199999618531;0.1195098752450943;0.64410001039505;2.4438669681549072
29;0.959620000038147;0.11097896235466004;0.6407999992370605;2.5653579235076904
