epoch;accuracy;loss;val_accuracy;val_loss
0;0.4076600000190735;1.9142129224395752;0.490200012922287;1.4775662422180176
1;0.5385400000095367;1.6304693296432495;0.5626000165939331;1.2369946241378784
2;0.6178200000190734;1.280639830970764;0.6377999782562256;1.0276684761047363
3;0.668800000038147;1.047082036819458;0.6636000275611877;0.975365936756134
4;0.7001599999809265;0.9175004837799072;0.6646999716758728;0.9621138572692871
5;0.726260000038147;0.8331484030914307;0.6793000102043152;0.9265782833099365
6;0.743980000038147;0.7623971059799194;0.685699999332428;0.9128468036651611
7;0.7628000000190734;0.698390164604187;0.697700023651123;0.8951109647750854
8;0.778779999961853;0.651855735359192;0.6915000081062317;0.9295205473899841
9;0.7927;0.612021889629364;0.6952999830245972;0.9341917634010315
10;0.8049400000190735;0.5703283136367798;0.6916000247001648;0.940481424331665
11;0.8174399999809265;0.5411278665924072;0.6819000244140625;0.975796103477478
12;0.8253399999809266;0.5210972207069396;0.6833999752998352;1.0065529346466064
13;0.832100000038147;0.4990961278533936;0.6866999864578247;1.014267086982727
14;0.8421200000190735;0.4705816882896423;0.6808000206947327;1.0632116794586182
15;0.8494000000190735;0.45383265385627747;0.6861000061035156;1.0948631763458252
16;0.85804;0.4187890916442871;0.6826000213623047;1.1505780220031738
17;0.8664600000381469;0.40367354282379153;0.6736000180244446;1.1778191328048706
18;0.8715599999618531;0.39134940110206606;0.6773999929428101;1.2372792959213257
19;0.8804000000190735;0.36968551396369936;0.6610999703407288;1.2995227575302124
20;0.88522;0.34900181993484497;0.6694999933242798;1.2940001487731934
21;0.891179999961853;0.33362184171676634;0.6650000214576721;1.35763418674469
22;0.89498;0.32170978629112246;0.6722999811172485;1.3537335395812988
23;0.9017999999809265;0.3059551871204376;0.6639999747276306;1.381174921989441
24;0.907500000038147;0.2913026218509674;0.6621000170707703;1.4868305921554565
25;0.9131200000190735;0.27580256021499633;0.6665999889373779;1.4729684591293335
26;0.91384;0.27171601482391355;0.6583999991416931;1.5312193632125854
27;0.918419999961853;0.2587532070541382;0.6590999960899353;1.652234673500061
28;0.923560000038147;0.24336643275260925;0.6650999784469604;1.7225360870361328
29;0.9281799999809265;0.23104034039974214;0.656000018119812;1.7834984064102173
