epoch;accuracy;loss;val_accuracy;val_loss
0;0.4656799999809265;1.5002901062774658;0.5687999725341797;1.2436318397521973
1;0.612100000038147;1.1094220975494384;0.6302000284194946;1.0636848211288452
2;0.6729999999809265;0.9511679606819153;0.6568999886512756;0.9885352253913879
3;0.70434;0.8564033795928955;0.6674000024795532;0.9757841229438782
4;0.732040000038147;0.7750905319976806;0.6766999959945679;0.95308518409729
5;0.754379999961853;0.709164679775238;0.6805999875068665;0.9414505958557129
6;0.775659999961853;0.6533147504234313;0.6776000261306763;0.9911782741546631
7;0.7942600000190735;0.6000510561180115;0.6797000169754028;0.9673048853874207
8;0.8105799999809266;0.5488717201042175;0.6790000200271606;1.025420069694519
9;0.826300000038147;0.5059607491970062;0.6736000180244446;1.0478438138961792
10;0.8418400000190734;0.4582780723285675;0.677299976348877;1.083728313446045
11;0.8527999999809265;0.426502985534668;0.6711999773979187;1.1289629936218262
12;0.864879999961853;0.3916681565475464;0.6715999841690063;1.22785484790802
13;0.874959999961853;0.36109856035232546;0.6672999858856201;1.2816739082336426
14;0.883719999961853;0.32944090087890626;0.664900004863739;1.3191362619400024
15;0.8938599999809265;0.3044990963935852;0.6604999899864197;1.4240955114364624
16;0.903799999961853;0.27100725057601927;0.6617000102996826;1.5216022729873657
17;0.91226;0.2498557232761383;0.6541000008583069;1.6003693342208862
18;0.91784;0.23334731011390686;0.6504999995231628;1.7087956666946411
19;0.92084;0.22006651896476745;0.6428999900817871;1.7821688652038574
20;0.9278;0.20273735543251037;0.6492999792098999;1.9162124395370483
21;0.93314;0.18656250813484193;0.6409000158309937;1.9604554176330566
22;0.9387000000190735;0.17398766651153563;0.6394000053405762;2.0598092079162598
23;0.9427800000190735;0.15856987471342088;0.6439999938011169;2.156512975692749
24;0.9460399999618531;0.1501543954753876;0.6445000171661377;2.174798011779785
25;0.9465999999618531;0.14976146141052246;0.640999972820282;2.270441770553589
26;0.9496199999809265;0.13883111625671388;0.642300009727478;2.3335301876068115
27;0.958659999961853;0.11547805279254914;0.6420999765396118;2.4189341068267822
28;0.960279999961853;0.11072677755117416;0.6413999795913696;2.5595364570617676
29;0.9536199999809265;0.1265577118086815;0.642799973487854;2.4751815795898438
