epoch;accuracy;loss;val_accuracy;val_loss
0;0.3744200000190735;2.0243779177856447;0.44859999418258667;1.5285919904708862
1;0.45498;1.817528460044861;0.49050000309944153;1.4325405359268188
2;0.48956000001907346;1.7523402500915528;0.5090000033378601;1.3931972980499268
3;0.5122600000095368;1.7068088885498047;0.5324000120162964;1.3454095125198364
4;0.531800000038147;1.6784125475692748;0.5350000262260437;1.3468221426010132
5;0.5462599999904633;1.651741583557129;0.5630000233650208;1.2668266296386719
6;0.55848;1.6320377772903443;0.5631999969482422;1.2740048170089722
7;0.570339999961853;1.6159495822906493;0.5795000195503235;1.2472314834594727
8;0.57854;1.6018088245010376;0.5681999921798706;1.2405357360839844
9;0.5838199999809265;1.5914028623199463;0.5726000070571899;1.2410359382629395
10;0.5927;1.5798554341888427;0.5817999839782715;1.2081053256988525
11;0.5942599999809265;1.5730240930938721;0.5971999764442444;1.1883015632629395
12;0.59902;1.5654628255462646;0.5914000272750854;1.196892499923706
13;0.6055799999618531;1.559400855255127;0.6017000079154968;1.1935986280441284
14;0.60884;1.5482437481307982;0.6022999882698059;1.1623461246490479
15;0.60948;1.5464827298736572;0.6173999905586243;1.1497595310211182
16;0.6129999999809265;1.5398856217575074;0.6096000075340271;1.148895025253296
17;0.615420000038147;1.533912149887085;0.6144999861717224;1.1440874338150024
18;0.616380000038147;1.5306371044158935;0.6140999794006348;1.1475187540054321
19;0.6230799999809266;1.5256723399353027;0.6061000227928162;1.1607880592346191
20;0.6246399999809266;1.5200892404556274;0.6107000112533569;1.1513837575912476
21;0.623700000038147;1.5157990200042724;0.6207000017166138;1.1403061151504517
22;0.6253399999618531;1.512888950881958;0.6144999861717224;1.1431307792663574
23;0.6282999999809266;1.5099175571060182;0.6100000143051147;1.1319419145584106
24;0.631020000038147;1.5076412052154542;0.6179999709129333;1.1275163888931274
25;0.6287000000190734;1.5031237937927246;0.6126000285148621;1.1264684200286865
26;0.6303000000190735;1.5035108570098876;0.6148999929428101;1.1295949220657349
27;0.6331;1.49872659450531;0.6276000142097473;1.1086647510528564
28;0.636059999961853;1.4972672666931153;0.6256999969482422;1.1027323007583618
29;0.6353199999809265;1.493471872291565;0.6204000115394592;1.1265974044799805
