epoch;accuracy;loss;val_accuracy;val_loss
0;0.25267999999046326;2.274997686691284;0.31859999895095825;1.981139898300171
1;0.35265999999046327;1.7326801123046875;0.42719998955726624;1.6419223546981812
2;0.4674599999809265;0.9001162226295472;0.48500001430511475;1.4462008476257324
3;0.5104799999904632;0.5724622717666626;0.513700008392334;1.347495675086975
4;0.5449400000190735;0.44653047919273375;0.541700005531311;1.271013617515564
5;0.5692;0.36903609393119813;0.5670999884605408;1.2023797035217285
6;0.597320000038147;0.33454114802360535;0.5846999883651733;1.1759637594223022
7;0.620380000038147;0.3104821287155151;0.6098999977111816;1.1027204990386963
8;0.639260000038147;0.28396883390426636;0.6013000011444092;1.141154170036316
9;0.6535600000190734;0.2663291238117218;0.6251000165939331;1.0590224266052246
10;0.6730200000190735;0.245026013174057;0.6424000263214111;1.0283597707748413
11;0.6819400000381469;0.23743862092971801;0.6521000266075134;0.9881923794746399
12;0.690419999961853;0.22530900965690612;0.6349999904632568;1.0411181449890137
13;0.70394;0.20761843982219697;0.6593999862670898;0.9818336367607117
14;0.7108800000190735;0.2043822169971466;0.6559000015258789;0.9728596210479736
15;0.718979999961853;0.1967906713819504;0.6614999771118164;1.001353144645691
16;0.72142;0.19984188364982605;0.6543999910354614;0.9896588921546936
17;0.73054;0.18823996416091918;0.6621999740600586;0.9716783165931702
18;0.7342799999809265;0.19009136534690857;0.6662999987602234;0.9763876795768738
19;0.7389599999809265;0.1804545096540451;0.6722999811172485;0.9678908586502075
20;0.74672;0.17898690199375153;0.6643999814987183;0.9900851845741272
21;0.746539999961853;0.19265415434360506;0.666100025177002;0.9995092153549194
22;0.7533199999618531;0.17838002226352692;0.6586999893188477;0.991970956325531
23;0.75952;0.16988435651063918;0.6574000120162964;1.0263352394104004
24;0.7618800000190735;0.16570805950641632;0.6725000143051147;0.9802714586257935
25;0.7649799999618531;0.1674722639608383;0.67330002784729;0.9666589498519897
26;0.7704199999618531;0.16332006995201112;0.6601999998092651;0.9923273324966431
27;0.777380000038147;0.15266499698162078;0.6715999841690063;0.9911481738090515
28;0.7822999999618531;0.15010042970895768;0.6671000123023987;1.0140633583068848
29;0.78228;0.152473835105896;0.6674000024795532;1.0110729932785034
