epoch;accuracy;loss;val_accuracy;val_loss
0;0.4658200000190735;1.501144584274292;0.5672000050544739;1.249263882637024
1;0.612160000038147;1.1089556992721559;0.6295999884605408;1.0645365715026855
2;0.6721200000190735;0.9523235071182251;0.6539000272750854;0.993121862411499
3;0.7051;0.855800629196167;0.6687999963760376;0.9720073938369751
4;0.7330200000381469;0.7733980970573425;0.676800012588501;0.9424041509628296
5;0.7557399999809266;0.7042662386703491;0.6802999973297119;0.9388871788978577
6;0.7759399999809266;0.6497084861183167;0.679099977016449;0.9716787338256836
7;0.7937400000381469;0.5959829348945618;0.6858999729156494;0.9523162841796875
8;0.8121400000190735;0.5448880660438538;0.6827999949455261;1.0174731016159058
9;0.8252199999809265;0.5059579758644104;0.6815000176429749;1.0262433290481567
10;0.84426;0.45548579475402834;0.6807000041007996;1.0622774362564087
11;0.8522;0.42491745498657224;0.6669999957084656;1.1535141468048096
12;0.86262;0.39200889887809753;0.6664000153541565;1.2636613845825195
13;0.8737799999618531;0.3593584956741333;0.66839998960495;1.2646504640579224
14;0.88316;0.3310922666835785;0.667900025844574;1.3144625425338745
15;0.89374;0.3014385056304932;0.6653000116348267;1.4171712398529053
16;0.901439999961853;0.28030476945877075;0.6629999876022339;1.4763211011886597
17;0.9100799999618531;0.25319741159439085;0.6557999849319458;1.6020811796188354
18;0.915560000038147;0.2360806206893921;0.6517999768257141;1.6762032508850098
19;0.9203599999809265;0.22277049907207488;0.6449000239372253;1.7456908226013184
20;0.92636;0.20504030116081237;0.6480000019073486;1.8924158811569214
21;0.9334;0.1836408937549591;0.6473000049591064;1.885724663734436
22;0.939539999961853;0.168211236371994;0.6407999992370605;1.9913103580474854
23;0.9405999999618531;0.16388681705474853;0.6478000283241272;2.0669472217559814
24;0.9483399999809266;0.14494785318136216;0.6464999914169312;2.1656336784362793
25;0.9481400000190735;0.14470897513866424;0.6452000141143799;2.2656776905059814
26;0.9500999999809265;0.13702056314468383;0.6396999955177307;2.3871254920959473
27;0.953860000038147;0.12763514484405517;0.6460999846458435;2.370692491531372
28;0.9576200000190734;0.11875604344844819;0.6424999833106995;2.4946112632751465
29;0.957959999961853;0.11450141826152802;0.6455000042915344;2.481116533279419
